date,stage,team_name,opposing_team_name,match_id,match_outcome,match_length_sec,game_number,game_length_sec,map_name,control_round_name,map_type,map_outcome,map_round,map_side,round_length_sec,round_end_score
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,1,780.0,Dorado,,Payload,Win,1,Defender,480.00000000000006,0
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,1,780.0,Dorado,,Payload,Lose,1,Attacker,480.00000000000006,2
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,1,780.0,Dorado,,Payload,Win,2,Attacker,300.0,3
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,1,780.0,Dorado,,Payload,Lose,2,Defender,300.0,2
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,2,960.0,Temple of Anubis,,Assault,Win,1,Defender,240.00000000000003,0
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,2,960.0,Temple of Anubis,,Assault,Lose,1,Attacker,240.00000000000003,2
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,2,960.0,Temple of Anubis,,Assault,Win,2,Attacker,240.00000000000003,2
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,2,960.0,Temple of Anubis,,Assault,Lose,2,Defender,240.00000000000003,2
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,2,960.0,Temple of Anubis,,Assault,Win,3,Attacker,180.0,4
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,2,960.0,Temple of Anubis,,Assault,Lose,3,Defender,180.0,2
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,2,960.0,Temple of Anubis,,Assault,Win,4,Defender,300.0,4
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,2,960.0,Temple of Anubis,,Assault,Lose,4,Attacker,300.0,3
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,3,780.0,Ilios,Lighthouse,Control,Win,1,Attacker,300.0,0
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,3,780.0,Ilios,Lighthouse,Control,Lose,1,Defender,300.0,1
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,3,780.0,Ilios,Ruins,Control,Win,2,Attacker,180.0,1
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,3,780.0,Ilios,Ruins,Control,Lose,2,Defender,180.0,1
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,3,780.0,Ilios,Well,Control,Win,3,Attacker,300.0,2
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,3,780.0,Ilios,Well,Control,Lose,3,Defender,300.0,1
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,4,660.0,Numbani,,Hybrid,Win,1,Defender,420.0,0
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,4,660.0,Numbani,,Hybrid,Lose,1,Attacker,420.0,1
2018-01-11,2018: Stage 1,Los Angeles Valiant,San Francisco Shock,10223,Win,3180.0,4,660.0,Numbani,,Hybrid,Win,3,Attacker,240.00000000000003,2
2018-01-11,2018: Stage 1,San Francisco Shock,Los Angeles Valiant,10223,Lose,3180.0,4,660.0,Numbani,,Hybrid,Lose,3,Defender,240.00000000000003,1
2018-01-11,2018: Stage 1,Los Angeles Gladiators,Shanghai Dragons,10224,Win,1920.0,1,300.0,Dorado,,Payload,Win,1,Defender,300.0,0
2018-01-11,2018: Stage 1,Shanghai Dragons,Los Angeles Gladiators,10224,Lose,1920.0,1,300.0,Dorado,,Payload,Lose,1,Attacker,300.0,0
2018-01-11,2018: Stage 1,Los Angeles Gladiators,Shanghai Dragons,10224,Win,1920.0,1,300.0,Dorado,,Payload,Win,2,Attacker,0.0,1
2018-01-11,2018: Stage 1,Shanghai Dragons,Los Angeles Gladiators,10224,Lose,1920.0,1,300.0,Dorado,,Payload,Lose,2,Defender,0.0,0
2018-01-11,2018: Stage 1,Los Angeles Gladiators,Shanghai Dragons,10224,Win,1920.0,2,660.0,Temple of Anubis,,Assault,Win,1,Defender,540.0,0
2018-01-11,2018: Stage 1,Shanghai Dragons,Los Angeles Gladiators,10224,Lose,1920.0,2,660.0,Temple of Anubis,,Assault,Lose,1,Attacker,540.0,1
2018-01-11,2018: Stage 1,Los Angeles Gladiators,Shanghai Dragons,10224,Win,1920.0,2,660.0,Temple of Anubis,,Assault,Win,2,Attacker,120.00000000000001,2
2018-01-11,2018: Stage 1,Shanghai Dragons,Los Angeles Gladiators,10224,Lose,1920.0,2,660.0,Temple of Anubis,,Assault,Lose,2,Defender,120.00000000000001,1
2018-01-11,2018: Stage 1,Shanghai Dragons,Los Angeles Gladiators,10224,Lose,1920.0,3,600.0,Ilios,Well,Control,Lose,1,Attacker,360.0,0
2018-01-11,2018: Stage 1,Los Angeles Gladiators,Shanghai Dragons,10224,Win,1920.0,3,600.0,Ilios,Well,Control,Win,1,Defender,360.0,1
2018-01-11,2018: Stage 1,Shanghai Dragons,Los Angeles Gladiators,10224,Lose,1920.0,3,600.0,Ilios,Ruins,Control,Lose,2,Attacker,240.00000000000003,0
2018-01-11,2018: Stage 1,Los Angeles Gladiators,Shanghai Dragons,10224,Win,1920.0,3,600.0,Ilios,Ruins,Control,Win,2,Defender,240.00000000000003,2
2018-01-11,2018: Stage 1,Los Angeles Gladiators,Shanghai Dragons,10224,Win,1920.0,4,360.00000000000006,Eichenwalde,,Hybrid,Win,1,Defender,240.00000000000003,0
2018-01-11,2018: Stage 1,Shanghai Dragons,Los Angeles Gladiators,10224,Lose,1920.0,4,360.00000000000006,Eichenwalde,,Hybrid,Lose,1,Attacker,240.00000000000003,0
2018-01-11,2018: Stage 1,Los Angeles Gladiators,Shanghai Dragons,10224,Win,1920.0,4,360.00000000000006,Eichenwalde,,Hybrid,Win,3,Attacker,120.00000000000001,1
2018-01-11,2018: Stage 1,Shanghai Dragons,Los Angeles Gladiators,10224,Lose,1920.0,4,360.00000000000006,Eichenwalde,,Hybrid,Lose,3,Defender,120.00000000000001,0
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,1,900.0,Junkertown,,Payload,Lose,1,Defender,420.0,0
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,1,900.0,Junkertown,,Payload,Win,1,Attacker,420.0,3
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,1,900.0,Junkertown,,Payload,Lose,2,Attacker,480.00000000000006,2
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,1,900.0,Junkertown,,Payload,Win,2,Defender,480.00000000000006,3
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Win,1,Defender,60.00000000000001,0
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Lose,1,Attacker,60.00000000000001,2
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Win,2,Attacker,240.00000000000003,2
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Lose,2,Defender,240.00000000000003,2
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Win,3,Attacker,120.00000000000001,4
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Lose,3,Defender,120.00000000000001,2
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Win,4,Defender,180.0,4
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Lose,4,Attacker,180.0,4
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Win,5,Attacker,240.00000000000003,6
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Lose,5,Defender,240.00000000000003,4
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Win,6,Defender,420.0,6
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,2,1260.0,Temple of Anubis,,Assault,Lose,6,Attacker,420.0,5
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,3,480.00000000000006,Ilios,Lighthouse,Control,Lose,1,Attacker,240.00000000000003,0
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,3,480.00000000000006,Ilios,Lighthouse,Control,Win,1,Defender,240.00000000000003,1
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,3,480.00000000000006,Ilios,Well,Control,Lose,2,Attacker,240.00000000000003,0
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,3,480.00000000000006,Ilios,Well,Control,Win,2,Defender,240.00000000000003,2
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,4,1140.0000000000002,Numbani,,Hybrid,Draw,1,Defender,480.00000000000006,0
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,4,1140.0000000000002,Numbani,,Hybrid,Draw,1,Attacker,480.00000000000006,3
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,4,1140.0000000000002,Numbani,,Hybrid,Draw,3,Attacker,480.00000000000006,3
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,4,1140.0000000000002,Numbani,,Hybrid,Draw,3,Defender,480.00000000000006,3
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,4,1140.0000000000002,Numbani,,Hybrid,Draw,5,Defender,120.00000000000001,3
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,4,1140.0000000000002,Numbani,,Hybrid,Draw,5,Attacker,120.00000000000001,3
2018-01-11,2018: Stage 1,Seoul Dynasty,Dallas Fuel,10225,Win,3780.0000000000005,4,1140.0000000000002,Numbani,,Hybrid,Draw,7,Attacker,60.00000000000001,3
2018-01-11,2018: Stage 1,Dallas Fuel,Seoul Dynasty,10225,Lose,3780.0000000000005,4,1140.0000000000002,Numbani,,Hybrid,Draw,7,Defender,60.00000000000001,3
2018-01-11,2018: Stage 1,Florida Mayhem,London Spitfire,10226,Lose,2640.0,1,600.0,Dorado,,Payload,Win,1,Defender,360.0,0
2018-01-11,2018: Stage 1,London Spitfire,Florida Mayhem,10226,Win,2640.0,1,600.0,Dorado,,Payload,Lose,1,Attacker,360.0,1
2018-01-11,2018: Stage 1,Florida Mayhem,London Spitfire,10226,Lose,2640.0,1,600.0,Dorado,,Payload,Win,2,Attacker,240.00000000000003,2
2018-01-11,2018: Stage 1,London Spitfire,Florida Mayhem,10226,Win,2640.0,1,600.0,Dorado,,Payload,Lose,2,Defender,240.00000000000003,1
2018-01-11,2018: Stage 1,Florida Mayhem,London Spitfire,10226,Lose,2640.0,2,720.0,Temple of Anubis,,Assault,Lose,1,Defender,180.0,0
2018-01-11,2018: Stage 1,London Spitfire,Florida Mayhem,10226,Win,2640.0,2,720.0,Temple of Anubis,,Assault,Win,1,Attacker,180.0,2
2018-01-11,2018: Stage 1,Florida Mayhem,London Spitfire,10226,Lose,2640.0,2,720.0,Temple of Anubis,,Assault,Lose,2,Attacker,540.0,1
2018-01-11,2018: Stage 1,London Spitfire,Florida Mayhem,10226,Win,2640.0,2,720.0,Temple of Anubis,,Assault,Win,2,Defender,540.0,2
2018-01-11,2018: Stage 1,London Spitfire,Florida Mayhem,10226,Win,2640.0,3,720.0,Oasis,University,Control,Win,1,Attacker,300.0,1
2018-01-11,2018: Stage 1,Florida Mayhem,London Spitfire,10226,Lose,2640.0,3,720.0,Oasis,University,Control,Lose,1,Defender,300.0,0
2018-01-11,2018: Stage 1,London Spitfire,Florida Mayhem,10226,Win,2640.0,3,720.0,Oasis,Gardens,Control,Win,2,Attacker,420.0,2
2018-01-11,2018: Stage 1,Florida Mayhem,London Spitfire,10226,Lose,2640.0,3,720.0,Oasis,Gardens,Control,Lose,2,Defender,420.0,0
2018-01-11,2018: Stage 1,Florida Mayhem,London Spitfire,10226,Lose,2640.0,4,600.0,Numbani,,Hybrid,Lose,1,Defender,300.0,0
2018-01-11,2018: Stage 1,London Spitfire,Florida Mayhem,10226,Win,2640.0,4,600.0,Numbani,,Hybrid,Win,1,Attacker,300.0,3
2018-01-11,2018: Stage 1,Florida Mayhem,London Spitfire,10226,Lose,2640.0,4,600.0,Numbani,,Hybrid,Lose,3,Attacker,300.0,0
2018-01-11,2018: Stage 1,London Spitfire,Florida Mayhem,10226,Win,2640.0,4,600.0,Numbani,,Hybrid,Win,3,Defender,300.0,3
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,1,1020.0,Dorado,,Payload,Lose,1,Defender,480.00000000000006,0
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,1,1020.0,Dorado,,Payload,Win,1,Attacker,480.00000000000006,3
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,1,1020.0,Dorado,,Payload,Lose,2,Attacker,540.0,2
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,1,1020.0,Dorado,,Payload,Win,2,Defender,540.0,3
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,2,660.0,Horizon Lunar Colony,,Assault,Win,1,Defender,480.00000000000006,0
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,2,660.0,Horizon Lunar Colony,,Assault,Lose,1,Attacker,480.00000000000006,1
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,2,660.0,Horizon Lunar Colony,,Assault,Win,2,Attacker,180.0,2
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,2,660.0,Horizon Lunar Colony,,Assault,Lose,2,Defender,180.0,1
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,3,360.0,Oasis,Gardens,Control,Win,1,Attacker,180.0,1
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,3,360.0,Oasis,Gardens,Control,Lose,1,Defender,180.0,0
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,3,360.0,Oasis,City Center,Control,Win,2,Attacker,180.0,2
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,3,360.0,Oasis,City Center,Control,Lose,2,Defender,180.0,0
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,4,960.0,Eichenwalde,,Hybrid,Win,1,Defender,540.0,0
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,4,960.0,Eichenwalde,,Hybrid,Lose,1,Attacker,540.0,3
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,4,960.0,Eichenwalde,,Hybrid,Win,3,Attacker,360.0,3
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,4,960.0,Eichenwalde,,Hybrid,Lose,3,Defender,360.0,3
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,4,960.0,Eichenwalde,,Hybrid,Win,5,Attacker,60.00000000000001,4
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,4,960.0,Eichenwalde,,Hybrid,Lose,5,Defender,60.00000000000001,3
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,5,480.0,Lijiang Tower,Control Center,Control,Win,1,Attacker,180.0,1
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,5,480.0,Lijiang Tower,Control Center,Control,Lose,1,Defender,180.0,0
2018-01-11,2018: Stage 1,Philadelphia Fusion,Houston Outlaws,10227,Win,3480.0,5,480.0,Lijiang Tower,Night Market,Control,Win,2,Attacker,300.0,2
2018-01-11,2018: Stage 1,Houston Outlaws,Philadelphia Fusion,10227,Lose,3480.0,5,480.0,Lijiang Tower,Night Market,Control,Lose,2,Defender,300.0,0
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,1,780.0,Junkertown,,Payload,Win,1,Defender,480.00000000000006,0
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,1,780.0,Junkertown,,Payload,Lose,1,Attacker,480.00000000000006,2
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,1,780.0,Junkertown,,Payload,Win,2,Attacker,300.0,3
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,1,780.0,Junkertown,,Payload,Lose,2,Defender,300.0,2
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,2,960.0,Horizon Lunar Colony,,Assault,Lose,1,Defender,120.00000000000001,0
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,2,960.0,Horizon Lunar Colony,,Assault,Win,1,Attacker,120.00000000000001,2
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,2,960.0,Horizon Lunar Colony,,Assault,Lose,2,Attacker,360.0,2
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,2,960.0,Horizon Lunar Colony,,Assault,Win,2,Defender,360.0,2
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,2,960.0,Horizon Lunar Colony,,Assault,Lose,3,Attacker,240.00000000000003,3
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,2,960.0,Horizon Lunar Colony,,Assault,Win,3,Defender,240.00000000000003,2
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,2,960.0,Horizon Lunar Colony,,Assault,Lose,4,Defender,240.00000000000003,3
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,2,960.0,Horizon Lunar Colony,,Assault,Win,4,Attacker,240.00000000000003,4
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,3,360.00000000000006,Ilios,Well,Control,Lose,1,Attacker,240.00000000000003,0
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,3,360.00000000000006,Ilios,Well,Control,Win,1,Defender,240.00000000000003,1
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,3,360.00000000000006,Ilios,Lighthouse,Control,Lose,2,Attacker,120.00000000000001,0
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,3,360.00000000000006,Ilios,Lighthouse,Control,Win,2,Defender,120.00000000000001,2
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,4,600.0,Numbani,,Hybrid,Win,1,Defender,420.0,0
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,4,600.0,Numbani,,Hybrid,Lose,1,Attacker,420.0,1
2018-01-12,2018: Stage 1,New York Excelsior,Boston Uprising,10228,Win,2700.0,4,600.0,Numbani,,Hybrid,Win,3,Attacker,180.0,2
2018-01-12,2018: Stage 1,Boston Uprising,New York Excelsior,10228,Lose,2700.0,4,600.0,Numbani,,Hybrid,Lose,3,Defender,180.0,1
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,1,1560.0,Junkertown,,Payload,Lose,1,Defender,420.0,0
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,1,1560.0,Junkertown,,Payload,Win,1,Attacker,420.0,3
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,1,1560.0,Junkertown,,Payload,Lose,2,Attacker,240.00000000000003,3
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,1,1560.0,Junkertown,,Payload,Win,2,Defender,240.00000000000003,3
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,1,1560.0,Junkertown,,Payload,Lose,3,Defender,240.00000000000003,3
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,1,1560.0,Junkertown,,Payload,Win,3,Attacker,240.00000000000003,6
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,1,1560.0,Junkertown,,Payload,Lose,4,Attacker,300.0,6
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,1,1560.0,Junkertown,,Payload,Win,4,Defender,300.0,6
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,1,1560.0,Junkertown,,Payload,Lose,5,Defender,240.00000000000003,6
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,1,1560.0,Junkertown,,Payload,Win,5,Attacker,240.00000000000003,8
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,1,1560.0,Junkertown,,Payload,Lose,6,Attacker,120.00000000000001,7
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,1,1560.0,Junkertown,,Payload,Win,6,Defender,120.00000000000001,8
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,1,Defender,60.00000000000001,0
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,1,Attacker,60.00000000000001,2
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,2,Attacker,120.00000000000001,2
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,2,Defender,120.00000000000001,2
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,3,Defender,300.0,2
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,3,Attacker,300.0,4
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,4,Attacker,420.0,4
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,4,Defender,420.0,4
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,5,Attacker,180.0,5
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,5,Defender,180.0,4
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,6,Defender,240.00000000000003,5
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,2,1320.0,Horizon Lunar Colony,,Assault,Draw,6,Attacker,240.00000000000003,5
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,3,480.0,Ilios,Lighthouse,Control,Win,1,Attacker,180.0,1
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,3,480.0,Ilios,Lighthouse,Control,Lose,1,Defender,180.0,0
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,3,480.0,Ilios,Ruins,Control,Win,2,Attacker,300.0,2
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,3,480.0,Ilios,Ruins,Control,Lose,2,Defender,300.0,0
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,4,540.0,Numbani,,Hybrid,Lose,1,Defender,300.0,0
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,4,540.0,Numbani,,Hybrid,Win,1,Attacker,300.0,3
2018-01-13,2018: Stage 1,Dallas Fuel,Los Angeles Valiant,10229,Lose,3900.0,4,540.0,Numbani,,Hybrid,Lose,3,Attacker,240.00000000000003,0
2018-01-13,2018: Stage 1,Los Angeles Valiant,Dallas Fuel,10229,Win,3900.0,4,540.0,Numbani,,Hybrid,Win,3,Defender,240.00000000000003,3
2018-01-13,2018: Stage 1,Boston Uprising,Florida Mayhem,10230,Win,2820.0,1,840.0,Dorado,,Payload,Win,1,Defender,540.0,0
2018-01-13,2018: Stage 1,Florida Mayhem,Boston Uprising,10230,Lose,2820.0,1,840.0,Dorado,,Payload,Lose,1,Attacker,540.0,2
2018-01-13,2018: Stage 1,Boston Uprising,Florida Mayhem,10230,Win,2820.0,1,840.0,Dorado,,Payload,Win,2,Attacker,300.0,3
2018-01-13,2018: Stage 1,Florida Mayhem,Boston Uprising,10230,Lose,2820.0,1,840.0,Dorado,,Payload,Lose,2,Defender,300.0,2
2018-01-13,2018: Stage 1,Boston Uprising,Florida Mayhem,10230,Win,2820.0,2,900.0,Temple of Anubis,,Assault,Win,1,Defender,420.0,0
2018-01-13,2018: Stage 1,Florida Mayhem,Boston Uprising,10230,Lose,2820.0,2,900.0,Temple of Anubis,,Assault,Lose,1,Attacker,420.0,2
2018-01-13,2018: Stage 1,Boston Uprising,Florida Mayhem,10230,Win,2820.0,2,900.0,Temple of Anubis,,Assault,Win,2,Attacker,300.0,2
